"s_songid","s_albumid","s_songname","s_genre","duration","s_times_played"
624,4789,"songName624","Blues","05:00:00",0
625,5379,"songName625","Reggae","07:00:00",0
626,5892,"songName626","Reggae","07:00:00",0
627,9573,"songName627","Pop","06:00:00",0
628,4918,"songName628","Classical","05:00:00",0
629,1425,"songName629","Reggae","07:00:00",0
630,7811,"songName630","Classical","05:00:00",0
631,5003,"songName631","Country","06:00:00",0
632,1803,"songName632","Pop","07:00:00",0
633,1282,"songName633","Country","07:00:00",0
634,7923,"songName634","Jazz","06:00:00",0
635,2301,"songName635","Country","07:00:00",0
636,6926,"songName636","Metal","05:00:00",0
637,9244,"songName637","Blues","07:00:00",0
638,1564,"songName638","Classical","07:00:00",0
639,6655,"songName639","Electronic","07:00:00",0
640,9171,"songName640","Hip Hop","06:00:00",0
641,1177,"songName641","Blues","07:00:00",0
642,3262,"songName642","Blues","07:00:00",0
643,1886,"songName643","Pop","05:00:00",0
644,3908,"songName644","Hip Hop","07:00:00",0
645,6266,"songName645","Country","05:00:00",0
646,8487,"songName646","Blues","06:00:00",0
647,9429,"songName647","Metal","07:00:00",0
648,8240,"songName648","Country","05:00:00",0
649,5854,"songName649","Pop","06:00:00",0
650,9100,"songName650","Blues","05:00:00",0
651,1684,"songName651","Country","05:00:00",0
652,9038,"songName652","Blues","05:00:00",0
653,5560,"songName653","Jazz","06:00:00",0
654,5689,"songName654","Blues","05:00:00",0
655,7774,"songName655","Electronic","07:00:00",0
656,207,"songName656","Blues","06:00:00",0
657,2363,"songName657","Classical","07:00:00",0
658,7138,"songName658","Country","05:00:00",0
659,7945,"songName659","Electronic","05:00:00",0
660,30,"songName660","Country","06:00:00",0
661,6474,"songName661","Blues","06:00:00",0
662,4175,"songName662","Electronic","05:00:00",0
663,709,"songName663","Blues","07:00:00",0
664,1690,"songName664","Blues","06:00:00",0
665,2750,"songName665","Jazz","05:00:00",0
666,2183,"songName666","Blues","06:00:00",0
667,4691,"songName667","Jazz","07:00:00",0
668,2277,"songName668","Hip Hop","07:00:00",0
669,938,"songName669","Reggae","06:00:00",0
670,585,"songName670","Metal","06:00:00",0
671,9238,"songName671","Hip Hop","06:00:00",0
672,6559,"songName672","Country","07:00:00",0
673,6121,"songName673","Classical","07:00:00",0
674,5399,"songName674","Country","06:00:00",0
675,5202,"songName675","Electronic","06:00:00",0
676,9209,"songName676","Classical","06:00:00",0
677,5891,"songName677","Jazz","07:00:00",0
678,2423,"songName678","Pop","06:00:00",0
679,3241,"songName679","Electronic","07:00:00",0
680,6481,"songName680","Classical","07:00:00",0
681,2602,"songName681","Hip Hop","06:00:00",0
682,9078,"songName682","Reggae","05:00:00",0
683,7489,"songName683","Blues","07:00:00",0
684,9491,"songName684","Rock","06:00:00",0
685,7599,"songName685","Classical","07:00:00",0
686,9156,"songName686","Metal","06:00:00",0
687,6417,"songName687","Reggae","07:00:00",0
688,248,"songName688","Metal","07:00:00",0
689,7012,"songName689","Pop","06:00:00",0
690,6749,"songName690","Jazz","07:00:00",0
691,6795,"songName691","Metal","06:00:00",0
692,466,"songName692","Reggae","07:00:00",0
693,5665,"songName693","Metal","07:00:00",0
694,5029,"songName694","Blues","07:00:00",0
695,6991,"songName695","Pop","05:00:00",0
696,6630,"songName696","Reggae","05:00:00",0
697,2906,"songName697","Classical","05:00:00",0
698,1313,"songName698","Metal","06:00:00",0
699,6395,"songName699","Jazz","07:00:00",0
700,5961,"songName700","Electronic","07:00:00",0
701,5967,"songName701","Rock","07:00:00",0
702,2681,"songName702","Pop","05:00:00",0
703,4182,"songName703","Jazz","06:00:00",0
704,5138,"songName704","Classical","05:00:00",0
705,4245,"songName705","Country","05:00:00",0
706,6728,"songName706","Country","06:00:00",0
707,3766,"songName707","Blues","07:00:00",0
708,4661,"songName708","Jazz","06:00:00",0
709,1766,"songName709","Pop","05:00:00",0
710,2637,"songName710","Blues","05:00:00",0
711,4263,"songName711","Electronic","05:00:00",0
712,3359,"songName712","Electronic","05:00:00",0
713,5462,"songName713","Rock","06:00:00",0
714,1910,"songName714","Blues","06:00:00",0
715,259,"songName715","Electronic","07:00:00",0
716,6263,"songName716","Classical","05:00:00",0
717,7002,"songName717","Rock","06:00:00",0
718,7075,"songName718","Reggae","07:00:00",0
719,59,"songName719","Rock","06:00:00",0
720,3084,"songName720","Rock","06:00:00",0
721,7771,"songName721","Blues","07:00:00",0
722,896,"songName722","Blues","06:00:00",0
723,6266,"songName723","Blues","05:00:00",0
724,7867,"songName724","Country","06:00:00",0
725,4414,"songName725","Country","06:00:00",0
726,1441,"songName726","Blues","06:00:00",0
727,231,"songName727","Electronic","07:00:00",0
728,16,"songName728","Country","05:00:00",0
729,7721,"songName729","Classical","07:00:00",0
730,1917,"songName730","Classical","07:00:00",0
731,8539,"songName731","Rock","06:00:00",0
732,6675,"songName732","Metal","07:00:00",0
733,9275,"songName733","Pop","07:00:00",0
734,4775,"songName734","Jazz","07:00:00",0
735,8968,"songName735","Classical","06:00:00",0
736,9670,"songName736","Blues","06:00:00",0
737,7637,"songName737","Hip Hop","07:00:00",0
738,9217,"songName738","Rock","06:00:00",0
739,5021,"songName739","Pop","07:00:00",0
740,2112,"songName740","Electronic","06:00:00",0
741,5603,"songName741","Classical","05:00:00",0
742,3684,"songName742","Jazz","05:00:00",0
743,3181,"songName743","Metal","07:00:00",0
744,148,"songName744","Reggae","06:00:00",0
745,3398,"songName745","Reggae","07:00:00",0
746,2605,"songName746","Pop","06:00:00",0
747,9747,"songName747","Classical","07:00:00",0
748,3573,"songName748","Jazz","06:00:00",0
749,525,"songName749","Jazz","05:00:00",0
750,9837,"songName750","Pop","07:00:00",0
751,441,"songName751","Pop","05:00:00",0
752,4561,"songName752","Hip Hop","07:00:00",0
753,6545,"songName753","Pop","05:00:00",0
754,8568,"songName754","Rock","06:00:00",0
755,6031,"songName755","Blues","07:00:00",0
756,4490,"songName756","Classical","07:00:00",0
757,7026,"songName757","Reggae","05:00:00",0
758,9964,"songName758","Metal","06:00:00",0
759,4172,"songName759","Metal","06:00:00",0
760,8994,"songName760","Hip Hop","06:00:00",0
761,1941,"songName761","Hip Hop","07:00:00",0
762,7819,"songName762","Pop","07:00:00",0
763,4448,"songName763","Blues","07:00:00",0
764,3800,"songName764","Metal","05:00:00",0
765,8164,"songName765","Pop","07:00:00",0
766,2973,"songName766","Rock","06:00:00",0
767,183,"songName767","Pop","05:00:00",0
768,4907,"songName768","Rock","07:00:00",0
769,4000,"songName769","Pop","07:00:00",0
770,6311,"songName770","Jazz","05:00:00",0
771,5548,"songName771","Blues","06:00:00",0
772,1553,"songName772","Classical","05:00:00",0
773,2180,"songName773","Country","05:00:00",0
774,7160,"songName774","Electronic","06:00:00",0
775,7514,"songName775","Country","07:00:00",0
776,5513,"songName776","Jazz","07:00:00",0
777,8117,"songName777","Classical","06:00:00",0
778,1436,"songName778","Country","07:00:00",0
779,2851,"songName779","Blues","06:00:00",0
780,5337,"songName780","Rock","07:00:00",0
781,3921,"songName781","Reggae","06:00:00",0
782,4208,"songName782","Blues","07:00:00",0
783,4589,"songName783","Jazz","06:00:00",0
784,4940,"songName784","Blues","05:00:00",0
785,4882,"songName785","Metal","07:00:00",0
786,285,"songName786","Electronic","06:00:00",0
787,7660,"songName787","Reggae","07:00:00",0
788,2290,"songName788","Country","06:00:00",0
789,3800,"songName789","Classical","05:00:00",0
790,814,"songName790","Metal","06:00:00",0
791,8211,"songName791","Blues","07:00:00",0
792,9837,"songName792","Reggae","06:00:00",0
793,7864,"songName793","Rock","05:00:00",0
794,4159,"songName794","Rock","05:00:00",0
795,6991,"songName795","Country","05:00:00",0
796,6087,"songName796","Electronic","06:00:00",0
797,6218,"songName797","Jazz","05:00:00",0
798,6407,"songName798","Rock","06:00:00",0
799,6676,"songName799","Blues","05:00:00",0
800,1533,"songName800","Classical","05:00:00",0
801,3054,"songName801","Hip Hop","07:00:00",0
802,7242,"songName802","Jazz","07:00:00",0
803,2604,"songName803","Classical","06:00:00",0
804,9348,"songName804","Electronic","05:00:00",0
805,5550,"songName805","Hip Hop","07:00:00",0
806,2247,"songName806","Rock","06:00:00",0
807,1920,"songName807","Hip Hop","07:00:00",0
808,4107,"songName808","Classical","05:00:00",0
809,749,"songName809","Metal","06:00:00",0
810,3882,"songName810","Electronic","07:00:00",0
811,4480,"songName811","Blues","06:00:00",0
812,8438,"songName812","Electronic","07:00:00",0
813,3355,"songName813","Metal","07:00:00",0
814,3802,"songName814","Classical","05:00:00",0
815,5954,"songName815","Electronic","06:00:00",0
816,9375,"songName816","Metal","07:00:00",0
817,7800,"songName817","Jazz","05:00:00",0
818,204,"songName818","Metal","05:00:00",0
819,2170,"songName819","Rock","07:00:00",0
820,7805,"songName820","Jazz","07:00:00",0
821,4009,"songName821","Hip Hop","05:00:00",0
822,3654,"songName822","Classical","05:00:00",0
823,3781,"songName823","Hip Hop","07:00:00",0
824,1346,"songName824","Jazz","07:00:00",0
825,4947,"songName825","Jazz","06:00:00",0
826,3399,"songName826","Hip Hop","07:00:00",0
827,1910,"songName827","Blues","06:00:00",0
828,2103,"songName828","Metal","05:00:00",0
829,1977,"songName829","Rock","07:00:00",0
830,7237,"songName830","Classical","05:00:00",0
831,3122,"songName831","Hip Hop","07:00:00",0
832,7780,"songName832","Rock","07:00:00",0
833,1607,"songName833","Reggae","05:00:00",0
834,212,"songName834","Country","07:00:00",0
835,4327,"songName835","Blues","05:00:00",0
836,6937,"songName836","Jazz","06:00:00",0
837,1247,"songName837","Country","05:00:00",0
838,3511,"songName838","Electronic","07:00:00",0
839,9917,"songName839","Country","07:00:00",0
840,5684,"songName840","Rock","06:00:00",0
841,2561,"songName841","Electronic","07:00:00",0
842,7699,"songName842","Electronic","05:00:00",0
843,2403,"songName843","Metal","07:00:00",0
844,5454,"songName844","Country","07:00:00",0
845,3746,"songName845","Pop","06:00:00",0
846,536,"songName846","Metal","05:00:00",0
847,2639,"songName847","Country","05:00:00",0
848,1186,"songName848","Country","05:00:00",0
849,5496,"songName849","Classical","05:00:00",0
850,9672,"songName850","Rock","07:00:00",0
851,396,"songName851","Rock","07:00:00",0
852,2571,"songName852","Metal","05:00:00",0
853,7590,"songName853","Reggae","06:00:00",0
854,7907,"songName854","Pop","07:00:00",0
855,5904,"songName855","Electronic","07:00:00",0
856,6974,"songName856","Metal","05:00:00",0
857,3324,"songName857","Reggae","05:00:00",0
858,5927,"songName858","Hip Hop","05:00:00",0
859,5417,"songName859","Pop","05:00:00",0
860,8092,"songName860","Metal","05:00:00",0
861,4225,"songName861","Reggae","05:00:00",0
862,8327,"songName862","Rock","06:00:00",0
863,2702,"songName863","Blues","07:00:00",0
864,7569,"songName864","Reggae","07:00:00",0
865,8567,"songName865","Pop","05:00:00",0
866,5189,"songName866","Jazz","07:00:00",0
867,7352,"songName867","Metal","07:00:00",0
868,7200,"songName868","Country","05:00:00",0
869,470,"songName869","Blues","06:00:00",0
870,8093,"songName870","Electronic","05:00:00",0
871,2056,"songName871","Metal","05:00:00",0
872,8698,"songName872","Rock","05:00:00",0
873,4167,"songName873","Metal","07:00:00",0
874,5635,"songName874","Hip Hop","07:00:00",0
875,5319,"songName875","Rock","06:00:00",0
876,5948,"songName876","Classical","06:00:00",0
877,377,"songName877","Metal","07:00:00",0
878,382,"songName878","Country","06:00:00",0
879,9231,"songName879","Country","06:00:00",0
880,337,"songName880","Rock","05:00:00",0
881,4867,"songName881","Reggae","06:00:00",0
882,1743,"songName882","Rock","05:00:00",0
883,1211,"songName883","Blues","06:00:00",0
884,9943,"songName884","Country","05:00:00",0
885,7924,"songName885","Hip Hop","07:00:00",0
886,1631,"songName886","Rock","05:00:00",0
887,3266,"songName887","Jazz","06:00:00",0
888,3667,"songName888","Country","06:00:00",0
889,8216,"songName889","Rock","06:00:00",0
890,3323,"songName890","Jazz","06:00:00",0
891,369,"songName891","Jazz","05:00:00",0
892,7707,"songName892","Rock","07:00:00",0
893,8156,"songName893","Pop","06:00:00",0
894,3265,"songName894","Jazz","05:00:00",0
895,3714,"songName895","Blues","05:00:00",0
896,9774,"songName896","Reggae","06:00:00",0
897,9226,"songName897","Hip Hop","07:00:00",0
898,2228,"songName898","Pop","06:00:00",0
899,6771,"songName899","Classical","07:00:00",0
900,7248,"songName900","Rock","05:00:00",0
901,9875,"songName901","Rock","07:00:00",0
902,4329,"songName902","Metal","07:00:00",0
903,9355,"songName903","Jazz","07:00:00",0
904,2351,"songName904","Country","07:00:00",0
905,1146,"songName905","Electronic","05:00:00",0
906,1951,"songName906","Metal","06:00:00",0
907,1346,"songName907","Pop","06:00:00",0
908,3483,"songName908","Hip Hop","06:00:00",0
909,4442,"songName909","Blues","05:00:00",0
910,5276,"songName910","Country","06:00:00",0
911,4753,"songName911","Rock","05:00:00",0
912,5466,"songName912","Hip Hop","06:00:00",0
913,2381,"songName913","Jazz","05:00:00",0
914,5913,"songName914","Pop","06:00:00",0
915,1747,"songName915","Reggae","05:00:00",0
916,9698,"songName916","Electronic","07:00:00",0
917,6476,"songName917","Electronic","06:00:00",0
918,3781,"songName918","Hip Hop","06:00:00",0
919,7598,"songName919","Electronic","07:00:00",0
920,4914,"songName920","Metal","06:00:00",0
921,8909,"songName921","Classical","06:00:00",0
922,4487,"songName922","Jazz","05:00:00",0
923,7542,"songName923","Electronic","06:00:00",0
924,2666,"songName924","Metal","06:00:00",0
925,6953,"songName925","Hip Hop","07:00:00",0
926,3879,"songName926","Reggae","05:00:00",0
927,8361,"songName927","Pop","07:00:00",0
928,9271,"songName928","Pop","06:00:00",0
929,3854,"songName929","Classical","05:00:00",0
930,3816,"songName930","Electronic","05:00:00",0
931,3736,"songName931","Electronic","05:00:00",0
932,289,"songName932","Blues","07:00:00",0
933,2745,"songName933","Metal","06:00:00",0
934,6667,"songName934","Metal","06:00:00",0
935,1207,"songName935","Classical","07:00:00",0
936,5304,"songName936","Classical","05:00:00",0
937,4027,"songName937","Rock","07:00:00",0
938,8583,"songName938","Reggae","06:00:00",0
939,6208,"songName939","Pop","07:00:00",0
940,8135,"songName940","Reggae","06:00:00",0
941,626,"songName941","Country","07:00:00",0
942,3132,"songName942","Rock","06:00:00",0
943,4880,"songName943","Pop","07:00:00",0
944,7172,"songName944","Classical","06:00:00",0
945,1820,"songName945","Hip Hop","06:00:00",0
946,1315,"songName946","Electronic","07:00:00",0
947,762,"songName947","Blues","05:00:00",0
948,79,"songName948","Blues","07:00:00",0
949,3101,"songName949","Pop","07:00:00",0
950,4628,"songName950","Hip Hop","05:00:00",0
951,1078,"songName951","Classical","07:00:00",0
952,2088,"songName952","Country","07:00:00",0
953,2758,"songName953","Rock","06:00:00",0
954,4419,"songName954","Jazz","07:00:00",0
955,3126,"songName955","Pop","05:00:00",0
956,5912,"songName956","Electronic","05:00:00",0
957,6443,"songName957","Reggae","07:00:00",0
958,1414,"songName958","Reggae","05:00:00",0
959,2274,"songName959","Rock","06:00:00",0
960,2260,"songName960","Hip Hop","05:00:00",0
961,8812,"songName961","Reggae","06:00:00",0
962,5028,"songName962","Hip Hop","06:00:00",0
963,3353,"songName963","Electronic","06:00:00",0
964,5331,"songName964","Reggae","05:00:00",0
965,4744,"songName965","Electronic","07:00:00",0
966,4947,"songName966","Jazz","06:00:00",0
967,9164,"songName967","Jazz","06:00:00",0
968,7249,"songName968","Reggae","06:00:00",0
969,4326,"songName969","Electronic","07:00:00",0
970,9783,"songName970","Classical","06:00:00",0
971,3169,"songName971","Reggae","07:00:00",0
972,2749,"songName972","Jazz","05:00:00",0
973,1898,"songName973","Metal","07:00:00",0
974,3889,"songName974","Pop","05:00:00",0
975,7889,"songName975","Classical","05:00:00",0
976,5732,"songName976","Pop","06:00:00",0
977,3700,"songName977","Rock","07:00:00",0
978,5305,"songName978","Hip Hop","06:00:00",0
979,2147,"songName979","Hip Hop","06:00:00",0
980,3669,"songName980","Jazz","05:00:00",0
981,497,"songName981","Metal","06:00:00",0
982,3341,"songName982","Pop","06:00:00",0
983,554,"songName983","Metal","06:00:00",0
984,4808,"songName984","Blues","06:00:00",0
985,9740,"songName985","Electronic","05:00:00",0
